name,type
.gitignore,file
.shipit,file
00-startup.t,file
64bit.t,file
AUTHORS,file
BUILD,file
CONTRIBUTING,file
CONTRIBUTORS,file
COPYING,file
ChangeLog,file
Doxyfile,file
HACKING,file
LICENSE,file
Makefile.am,file
MemcachedTest.pm,file
NEWS,file
README.damemtop,file
README.md,file
assoc.c,file
assoc.h,file
autogen.sh,file
bench_noreply.pl,file
binary-get.t,file
binary-sasl.t,file
binary.t,file
bogus-commands.t,file
c99-backport.m4,file
cache.c,file
cache.h,file
cas.t,file
clean-whitespace.pl,file
configure.ac,file
daemon.c,file
daemonize.t,file
damemtop,file
damemtop.yaml,file
dash-M.t,file
devtools,dir
doc,dir
evictions.t,file
expirations.t,file
flags.t,file
flush-all.t,file
getset.t,file
globals.c,file
hash.c,file
hash.h,file
incrdecr.t,file
issue_104.t,file
issue_108.t,file
issue_14.t,file
issue_140.t,file
issue_152.t,file
issue_163.t,file
issue_183.t,file
issue_192.t,file
issue_22.t,file
issue_260.t,file
issue_29.t,file
issue_3.t,file
issue_41.t,file
issue_42.t,file
issue_50.t,file
issue_61.t,file
issue_67.t,file
issue_68.t,file
issue_70.t,file
item_size_max.t,file
items.c,file
items.h,file
jenkins_hash.c,file
jenkins_hash.h,file
lib,dir
line-lengths.t,file
lru-crawler.t,file
lru.t,file
m4,dir
maxconns.t,file
mc_slab_mover,file
memcached-init,file
memcached-tool,file
memcached.1,file
memcached.c,file
memcached.conf,file
memcached.h,file
memcached.service,file
memcached.spec.in,file
memcached.sysv,file
memcached_dtrace.d,file
multiversioning.t,file
murmur3_hash.c,file
murmur3_hash.h,file
noreply.t,file
protocol-binary-range.xml,file
protocol-binary.xml,file
protocol.txt,file
protocol_binary.h,file
readme.txt,file
reference.RFC.0768.xml,file
reference.RFC.2119.xml,file
refhang.t,file
rfc2629-noinc.xsl,file
rfc2629-other.ent,file
rfc2629-refchk.xsl,file
rfc2629-xhtml.ent,file
rfc2629.dtd,file
sasl,dir
sasl_defs.c,file
sasl_defs.h,file
scripts,dir
sizes.c,file
slabs.c,file
slabs.h,file
slabs_reassign.t,file
solaris_priv.c,file
start-memcached,file
stats-conns.t,file
stats-detail.t,file
stats.c,file
stats.h,file
stats.t,file
stress-memcached.pl,file
t,dir
testapp.c,file
thread.c,file
threads.txt,file
timedrun.c,file
touch.t,file
trace.h,file
udp.t,file
unixsocket.t,file
util.c,file
util.h,file
version.pl,file
version.sh,file
whitespace.t,file
xml2rfc,dir
