name,type
.gitignore,file
AUTHORS,file
DEVELOP.rst,file
LICENSE.txt,file
README.rst,file
TODO,file
__init__.py,file
config.py,file
doctest_runner.py,file
image01.png,file
image02.png,file
key_bindings.py,file
main.py,file
packages,dir
parseutils.py,file
pgcli,dir
pgclirc,file
pgcompleter.py,file
pgexecute.py,file
pgline.py,file
pgspecial.py,file
pgstyle.py,file
pgtoolbar.py,file
release.py,file
release_procedure.txt,file
sanity_checks.txt,file
screenshots,dir
setup.py,file
sqlcompletion.py,file
tabulate.py,file
test_exceptionals.py,file
test_naive_completion.py,file
test_parseutils.py,file
test_pgexecute.py,file
test_pgspecial.py,file
test_plan.wiki,file
test_smart_completion.py,file
test_sqlcompletion.py,file
tests,dir
tox.ini,file
