name,type
.gitignore,file
CLOSE.PNG,file
Gruntfile.js,file
MAINMENU.PNG,file
POSBAR.PNG,file
README.md,file
TITLEBAR.PNG,file
analytics.js,file
base-2.91.wsz,file
browser.js,file
context-menu.css,file
context.js,file
css,dir
cursors,dir
favicon.ico,file
file-manager.js,file
font.js,file
hotkeys.js,file
index.html,file
js,dir
jszip.2.4.0.min.js,file
media.js,file
multi-display.js,file
package.json,file
production,dir
skin.js,file
skins,dir
visualizer.js,file
winamp.css,file
winamp.js,file
window-manager.js,file
