name,type
.gitignore,file
.gitorderfile,file
Dockerfile,file
README-OSv,file
README.md,file
align.hh,file
allocator_test.cc,file
api.hh,file
app-template.cc,file
app-template.hh,file
apply.hh,file
apps,dir
arp.cc,file
arp.hh,file
array_map.hh,file
ascii.rl,file
bitops.hh,file
bitset-iter.hh,file
blkdiscard_test.cc,file
byteorder.hh,file
circular_buffer.hh,file
configure.py,file
const.hh,file
conversions.cc,file
conversions.hh,file
core,dir
defer.hh,file
deleter.hh,file
dhcp.cc,file
dhcp.hh,file
dpdk.cc,file
dpdk.hh,file
dpdk_rte.cc,file
dpdk_rte.hh,file
echotest.cc,file
eclipse.hh,file
ethernet.cc,file
ethernet.hh,file
evtchn.cc,file
evtchn.hh,file
file.hh,file
fileiotest.cc,file
flashcached.cc,file
freebsd.txt,file
function_input_iterator.hh,file
future-util.hh,file
future.hh,file
futures_test.cc,file
gntalloc.cc,file
gntalloc.hh,file
httpd,dir
httpd.cc,file
ip.cc,file
ip.hh,file
ip_checksum.cc,file
ip_checksum.hh,file
ip_test.cc,file
l3_test.cc,file
licenses,dir
main.cc,file
memcache.cc,file
memcached,dir
memcached.cc,file
memcached.hh,file
memory.cc,file
memory.hh,file
native-stack-impl.hh,file
native-stack.cc,file
native-stack.hh,file
net,dir
net.cc,file
net.hh,file
osv_xen.hh,file
output_stream_test.cc,file
packet-data-source.hh,file
packet-util.hh,file
packet.cc,file
packet.hh,file
posix-stack.cc,file
posix-stack.hh,file
posix.cc,file
posix.hh,file
print.hh,file
proxy.cc,file
proxy.hh,file
queue.hh,file
ragel.hh,file
reactor.cc,file
reactor.hh,file
request_parser.rl,file
resource.cc,file
resource.hh,file
scattered_message.hh,file
scollectd.cc,file
scollectd.hh,file
scripts,dir
seastar,dir
semaphore.hh,file
shared_ptr.hh,file
smp.hh,file
sstring.hh,file
sstring_test.cc,file
stream.hh,file
tap.sh,file
tcp-stack.hh,file
tcp.cc,file
tcp.hh,file
tcp_server.cc,file
tcp_test.cc,file
temporary_buffer.hh,file
test-reactor.cc,file
test-utils.hh,file
test.py,file
test_ascii_parser.cc,file
test_memcached.py,file
tests,dir
timer-set.hh,file
timertest.cc,file
toeplitz.hh,file
transfer.hh,file
transform_iterator.hh,file
udp.cc,file
udp.hh,file
udp_client.cc,file
udp_server.cc,file
udp_zero_copy.cc,file
units.hh,file
util,dir
vector-data-sink.hh,file
virtio-interface.hh,file
virtio.cc,file
virtio.hh,file
vla.hh,file
xen,dir
xenfront.cc,file
xenfront.hh,file
xenstore.cc,file
xenstore.hh,file
