name,type
.gitattributes,file
.gitignore,file
.nuget,dir
35MSSharedLib1024.snk,file
A.dll,file
A.vb,file
APISampleUnitTests,dir
APISampleUnitTestsCS.csproj,file
APISampleUnitTestsCS.sln,file
APISampleUnitTestsVB.sln,file
APISampleUnitTestsVB.vbproj,file
AR_SA,dir
AR_SA.cs,file
AbstractAddRemoveHandlerStatementDocumentation.vb,file
AbstractAggregatedFormattingResult.cs,file
AbstractCSharpReducer.AbstractExpressionRewriter.cs,file
AbstractCSharpReducer.cs,file
AbstractCaseCorrectionService.cs,file
AbstractCastExpressionDocumentation.vb,file
AbstractClassificationService.Worker.cs,file
AbstractClassificationService.cs,file
AbstractCodeCleanerService.cs,file
AbstractCodeGenerationService.cs,file
AbstractCodeGenerationService_FindDeclaration.cs,file
AbstractExtensionManager.cs,file
AbstractFileWriter.cs,file
AbstractFlagsEnumGenerator.cs,file
AbstractFlowPass.AbstractLocalState.cs,file
AbstractFlowPass.AbstractLocalState.vb,file
AbstractFlowPass.NestedTypes.vb,file
AbstractFlowPass.Regions.vb,file
AbstractFlowPass.cs,file
AbstractFlowPass.vb,file
AbstractFormatEngine.OperationApplier.cs,file
AbstractFormatEngine.Partitioner.cs,file
AbstractFormatEngine.cs,file
AbstractFormattingResult.cs,file
AbstractFormattingRule.cs,file
AbstractGlobalOperationNotificationService.cs,file
AbstractImportsAdder.cs,file
AbstractIntrinsicOperatorDocumentation.vb,file
AbstractLexer.cs,file
AbstractLinkedFileMergeConflictCommentAdditionService.cs,file
AbstractLookupSymbolsInfo.cs,file
AbstractMemberScopedReferenceFinder.cs,file
AbstractMemoryBlock.cs,file
AbstractMethodOrPropertyOrEventSymbolReferenceFinder.cs,file
AbstractNamedTypeAnalyzer.cs,file
AbstractNode.cs,file
AbstractPersistableState.cs,file
AbstractPersistentStorage.cs,file
AbstractRecommendationService.cs,file
AbstractReducer.IExpressionRewriter.cs,file
AbstractReducer.cs,file
AbstractReferenceFinder.cs,file
AbstractRegionControlFlowPass.cs,file
AbstractRegionControlFlowPass.vb,file
AbstractRegionDataFlowPass.cs,file
AbstractRegionDataFlowPass.vb,file
AbstractSimplificationService.cs,file
AbstractSpeculationAnalyzer.cs,file
AbstractSymbolDisplayVisitor.cs,file
AbstractSymbolDisplayVisitor_Minimal.cs,file
AbstractSyntaxClassifier.cs,file
AbstractSyntaxClassifier.vb,file
AbstractSyntaxContext.cs,file
AbstractSyntaxFormattingService.cs,file
AbstractSyntaxNavigator.cs,file
AbstractSyntaxNodeAnalyzer.cs,file
AbstractSyntaxTreeFactoryService.AbstractRecoverableSyntaxRoot.cs,file
AbstractSyntaxTreeFactoryService.cs,file
AbstractTokensCodeCleanupProvider.vb,file
AbstractTriviaDataFactory.AbstractComplexTrivia.cs,file
AbstractTriviaDataFactory.FormattedWhitespace.cs,file
AbstractTriviaDataFactory.ModifiedWhitespace.cs,file
AbstractTriviaDataFactory.Whitespace.cs,file
AbstractTriviaDataFactory.cs,file
AbstractTriviaFormatter.cs,file
AbstractTypeMap.cs,file
AbstractTypeParameterMap.cs,file
AbstractVisualBasicReducer.vb,file
AbstractVisualBasicSimplifier.AbstractExpressionRewriter.vb,file
AbstractWarningStateMap.cs,file
AccessCheck.cs,file
AccessCheck.vb,file
AccessCheckTests.cs,file
AccessTests.cs,file
Accessibility.cs,file
AccessibilityExtensions.cs,file
AccessibilityExtensions.vb,file
AccessibilityTests.cs,file
AccessorOverriddenOrHiddenMembersTests.cs,file
ActionCache`1.cs,file
AddHandlerStatementDocumentation.vb,file
AddMissingTokensCodeCleanupProvider.vb,file
AddMissingTokensTests.cs,file
AddedOrChangedMethodInfo.cs,file
AdditionalDocumentStream.cs,file
AdditionalFileStream.cs,file
AdditionalStream.cs,file
AddressOf.vb,file
AdjustNewLinesOperation.cs,file
AdjustNewLinesOption.cs,file
AdjustSpaceFormattingRule.vb,file
AdjustSpacesOperation.cs,file
AdjustSpacesOption.cs,file
AggregateLogger.cs,file
AggregatedFormattingResult.cs,file
AggregatedFormattingResult.vb,file
AliasAndExternAliasDirective.cs,file
AliasAndImportsClause.vb,file
AliasAndUsingDirective.cs,file
AliasAnnotation.cs,file
AliasForType.cs,file
AliasSymbol.cs,file
AliasSymbol.vb,file
AliasSymbolCache.cs,file
AliasedQualifiedNameSyntax.cs,file
AlignTokensFormattingRule.vb,file
AlignTokensOperation.cs,file
AlignTokensOption.cs,file
Alpha.cs,file
Alpha.dll,file
AlwaysAssignedWalker.cs,file
AlwaysAssignedWalker.vb,file
AmbiguousOverrideTests.cs,file
Analysis,dir
AnalyzedArguments.cs,file
Analyzer.vb,file
AnalyzerAssemblyLoadEventArgs.cs,file
AnalyzerDriver.cs,file
AnalyzerFileReference.InMemoryAssemblyLoader.cs,file
AnalyzerFileReference.cs,file
AnalyzerFileReferenceTests.cs,file
AnalyzerImageReference.cs,file
AnalyzerLoadFailureEventArgs.cs,file
AnalyzerOptions.cs,file
AnalyzerReference.cs,file
AnalyzerTests.Designer.vb,file
AnalyzerTests.resx,file
Analyzers,dir
AnchorIndentationFormattingRule.cs,file
AnchorIndentationOperation.cs,file
AnnotationExtensions.cs,file
AnnotationTable.cs,file
Annotations,dir
AnonymousDelegate_ParameterSymbol.vb,file
AnonymousDelegate_TemplateSymbol.vb,file
AnonymousDelegate_TypePublicSymbol.vb,file
AnonymousDelegates,dir
AnonymousDelegates_CreationAndEmit.vb,file
AnonymousType.ConstructorSymbol.cs,file
AnonymousType.EqualsMethodSymbol.cs,file
