name,type
.gitignore,file
.travis.yml,file
CHANGELOG.md,file
CONTRIBUTING.md,file
Gruntfile.js,file
LICENSE,file
README.md,file
StateGoExamples.png,file
angular-1.0.8,dir
angular-1.1.5,dir
angular-1.2.14,dir
angular-1.3.0,dir
angular-animate.js,file
angular-loader.js,file
angular-mobile.js,file
angular-mocks.js,file
angular-sanitize.js,file
angular-scenario.js,file
angular-touch.js,file
angular-ui-router.d.ts,file
angular-ui-router.js,file
angular-ui-router.min.js,file
angular.js,file
api,dir
app,dir
app.js,file
assets,dir
bootstrap.min.css,file
bower.json,file
common,dir
common.js,file
commonSpec.js,file
compat,dir
component.json,file
config,dir
contacts,dir
contacts-service.js,file
contacts.detail.html,file
contacts.detail.item.edit.html,file
contacts.detail.item.html,file
contacts.html,file
contacts.js,file
contacts.json,file
contacts.list.html,file
css,dir
debug.js,file
docnav.html,file
files.js,file
index.html,file
jsdoc.js,file
karma-1.0.8.js,file
karma-1.1.5.js,file
karma-1.3.0.js,file
karma.js,file
lib,dir
matchers.js,file
ngdoc_assets,dir
package.json,file
release,dir
resolve.js,file
resolveSpec.js,file
sample,dir
src,dir
state.js,file
stateDirectives.js,file
stateDirectivesSpec.js,file
stateFilters.js,file
stateFiltersSpec.js,file
stateSpec.js,file
styles.css,file
templateFactory.js,file
templateFactorySpec.js,file
test,dir
testUtils.js,file
uirouter-docs.css,file
urlMatcherFactory.js,file
urlMatcherFactorySpec.js,file
urlRouter.js,file
urlRouterSpec.js,file
utils,dir
utils-service.js,file
vendor,dir
view.js,file
viewDirective.js,file
viewDirectiveSpec.js,file
viewScroll.js,file
viewScrollSpec.js,file
