name,type
.gitignore,file
README.md,file
_xterm.plugin.bash,file
aliases,dir
ansible.aliases.bash,file
appearance.bash,file
available,dir
bakke,dir
bakke.theme.bash,file
base.plugin.bash,file
base.theme.bash,file
bash-it.completion.bash,file
bash_it.sh,file
bash_profile.template.bash,file
battery.plugin.bash,file
bobby,dir
bobby.theme.bash,file
brew.completion.bash,file
browser.plugin.bash,file
brunton,dir
brunton.theme.bash,file
bundler.aliases.bash,file
candy,dir
candy.theme.bash,file
capistrano.completion.bash,file
chruby-auto.plugin.bash,file
chruby.plugin.bash,file
clean,dir
clean.theme.bash,file
colors.theme.bash,file
completion,dir
composure.sh,file
conda.completion.bash,file
custom,dir
defaults.completion.bash,file
demula,dir
demula.theme.bash,file
dirs.plugin.bash,file
django.completion.bash,file
docker.plugin.bash,file
dos,dir
dos.theme.bash,file
doubletime,dir
doubletime.theme.bash,file
doubletime_multiline,dir
doubletime_multiline.theme.bash,file
doubletime_multiline_pyonly,dir
doubletime_multiline_pyonly.theme.bash,file
drush.completion.bash,file
duru,dir
duru.theme.bash,file
emacs.aliases.bash,file
envy,dir
envy.theme.bash,file
example.bash,file
extract.plugin.bash,file
fabric-completion.bash,file
fasd.plugin.bash,file
fzf.plugin.bash,file
gem.completion.bash,file
general.aliases.bash,file
gh.completion.bash,file
gh.plugin.bash,file
gif.plugin.bash,file
git.aliases.bash,file
git.completion.bash,file
git.plugin.bash,file
git_flow.completion.bash,file
git_flow_avh.completion.bash,file
gitsvn.aliases.bash,file
grunt.completion.bash,file
gulp.completion.bash,file
hawaii50,dir
hawaii50.theme.bash,file
helpers.bash,file
heroku.aliases.bash,file
hg.aliases.bash,file
hg.plugin.bash,file
history.bash,file
history.plugin.bash,file
homebrew.aliases.bash,file
homesick.completion.bash,file
install.sh,file
iterate,dir
iterate.theme.bash,file
java.plugin.bash,file
javascript.plugin.bash,file
jekyll.plugin.bash,file
jekyllconfig.template.bash,file
jitsu.aliases.bash,file
laravel.aliases.bash,file
latex.plugin.bash,file
lib,dir
luan,dir
luan.theme.bash,file
maven.aliases.bash,file
maven.completion.bash,file
mbriggs,dir
mbriggs.theme.bash,file
minimal,dir
minimal.theme.bash,file
modern,dir
modern-t,dir
modern-t.theme.bash,file
modern.theme.bash,file
n0qorg,dir
n0qorg.theme.bash,file
nginx.plugin.bash,file
node.plugin.bash,file
nvm.plugin.bash,file
nwinkler,dir
nwinkler.theme.bash,file
osx.aliases.bash,file
osx.plugin.bash,file
packer.completion.bash,file
pete,dir
pete.theme.bash,file
pip.completion.bash,file
pipsi.plugin.bash,file
plugins,dir
postgres.plugin.bash,file
powerline,dir
powerline-plain,dir
powerline-plain.theme.bash,file
powerline.theme.bash,file
preexec.bash,file
pure,dir
pure.theme.bash,file
pyenv.plugin.bash,file
python.plugin.bash,file
rails.aliases.bash,file
rainbowbrite,dir
rainbowbrite.theme.bash,file
rake.completion.bash,file
rbenv.plugin.bash,file
rjorgenson,dir
rjorgenson.theme.bash,file
roderik,dir
roderik.theme.bash,file
ruby.plugin.bash,file
rvm.plugin.bash,file
salt.completion.bash,file
sexy,dir
sexy.theme.bash,file
simple,dir
simple.theme.bash,file
sirup,dir
sirup.theme.bash,file
slick,dir
slick.theme.bash,file
ssh.completion.bash,file
ssh.plugin.bash,file
standard,dir
standard.theme.bash,file
subversion.plugin.bash,file
svn.aliases.bash,file
svn.completion.bash,file
template,dir
test_kitchen.completion.bash,file
textmate.aliases.bash,file
themes,dir
tmux.completion.bash,file
tmux.plugin.bash,file
tmuxinator.plugin.bash,file
todo,dir
todo.cfg,file
todo.completion.bash,file
todo.plugin.bash,file
todo.sh,file
todo.txt-cli.aliases.bash,file
todo_completion,file
tonka,dir
tonka.theme.bash,file
tylenol,dir
tylenol.theme.bash,file
vagrant.aliases.bash,file
vagrant.completion.bash,file
vagrant.plugin.bash,file
vim.aliases.bash,file
virtualbox.completion.bash,file
virtualenv.plugin.bash,file
z.plugin.bash,file
z_autoenv.plugin.bash,file
zitron,dir
zitron.theme.bash,file
zork,dir
zork.theme.bash,file
