name,type
.github,dir
.gitignore,file
.npmignore,file
0.16.md,file
0.17.md,file
0.18.md,file
0.19.0.md,file
0.19.1.md,file
AST,dir
Annotation.hs,file
Artifacts.hs,file
BackgroundWriter.hs,file
Bag.hs,file
Binop.hs,file
Build.hs,file
Builder.hs,file
Bump.hs,file
CONTRIBUTING.md,file
Canonical.hs,file
Canonicalize,dir
Canonicalize.hs,file
Case.hs,file
Chomp.hs,file
Code.hs,file
Compile.hs,file
Compiler,dir
Constrain,dir
Constraint.hs,file
ContributorAgreement.pdf,file
Cors.hs,file
CreateInternetShortcut.nsh,file
Data,dir
Debug.hs,file
DecisionTree.hs,file
Declaration.hs,file
Decode.hs,file
Deps,dir
Deps.elm,file
Details.hs,file
Develop,dir
Develop.hs,file
Diff.hs,file
Distribution.xml,file
Doc.hs,file
Dockerfile,file
Docs.hs,file
Dups.hs,file
Effects.hs,file
Elm,dir
Encode.hs,file
Endpoint,dir
Environment,dir
Environment.hs,file
Error,dir
Error.hs,file
Errors.elm,file
Exit,dir
Exit.hs,file
Expression.hs,file
Extract.hs,file
File.hs,file
Float.hs,file
Foreign.hs,file
Functions.hs,file
Generate,dir
Generate.hs,file
Help.hs,file
Helpers.hs,file
Html.hs,file
Http.hs,file
ISSUE_TEMPLATE.md,file
Icon.elm,file
Import.hs,file
Imports.hs,file
Index,dir
Index.elm,file
Index.hs,file
Init.hs,file
Install.hs,file
Instantiate.hs,file
Interface.hs,file
Internal.hs,file
JavaScript,dir
JavaScript.hs,file
Json,dir
Json.hs,file
Kernel.hs,file
Keyword.hs,file
LICENSE,file
Licenses.hs,file
Local.hs,file
Localizer.hs,file
Magnitude.hs,file
Main.hs,file
Make.hs,file
Map,dir
Mode.hs,file
Module.hs,file
ModuleName.hs,file
Name.hs,file
Names.hs,file
Navigator.elm,file
Nitpick,dir
NonEmptyList.hs,file
NotFound.elm,file
Nsisfile.nsi,file
Number.hs,file
Occurs.hs,file
OneOrMore.hs,file
Optimize,dir
Optimized.hs,file
Outline.hs,file
PUBLISHING.md,file
PULL_REQUEST_TEMPLATE.md,file
Package.hs,file
Parse,dir
Pattern.hs,file
PatternMatches.hs,file
Port.hs,file
Primitives.hs,file
Publish.hs,file
README.md,file
Registry.hs,file
Render,dir
Repl.hs,file
Report.hs,file
Reporting,dir
Reporting.hs,file
Resources,dir
Result.hs,file
Shader.hs,file
Skeleton.elm,file
Socket.hs,file
Solve.hs,file
Solver.hs,file
Source.hs,file
Space.hs,file
StaticFiles,dir
StaticFiles.hs,file
String.hs,file
Stuff.hs,file
Suggest.hs,file
Symbol.hs,file
Syntax.hs,file
Task.hs,file
Terminal,dir
Terminal.hs,file
Type,dir
Type.hs,file
Unify.hs,file
UnionFind.hs,file
Utf8.hs,file
Utils,dir
Utils.hs,file
Variable.hs,file
Version.hs,file
Warning.hs,file
Website.hs,file
application.md,file
assets,dir
bad-recursion.md,file
bin,dir
builder,dir
cabal.config,file
check.py,file
comparing-custom-types.md,file
comparing-records.md,file
compile,dir
compiler,dir
conclusion.rtf,file
docs,dir
download.js,file
earlier.md,file
elm,file
elm-startup.sh,file
elm.cabal,file
elm.json,dir
elm.json,file
en.lproj,dir
favicon.ico,file
helper-scripts,dir
hints,dir
impl,dir
implicit-casts.md,file
import-cycles.md,file
imports.md,file
infinite-type.md,file
init.md,file
inst.dat,file
install.js,file
installers,dir
linux,dir
logo.ico,file
mac,dir
make-installer.sh,file
make_installer.cmd,file
missing-patterns.md,file
mock.txt,file
monit,dir
nginx.conf,file
npm,dir
optimize.md,file
outlines,dir
package.json,file
package.md,file
port-modules.md,file
postinstall,file
preinstall,file
reactor,dir
recursive-alias.md,file
removefrompath.vbs,file
repl,dir
repl.md,file
shadowing.md,file
source-code-pro.ttf,file
source-sans-pro.ttf,file
src,dir
start.sh,file
stop.sh,file
styles.css,file
terminal,dir
troubleshooting.md,file
tuples.md,file
type-annotations.md,file
uninst.dat,file
uninstall.sh,file
updatepath.vbs,file
upgrade-instructions,dir
welcome.bmp,file
welcome.rtf,file
win,dir
worker,dir
worker.conf,file
