name,type
.gitignore,file
.gitmodules,file
App,dir
App.xib,file
AppDelegate.m,file
AppIcon.appiconset,dir
Base.lproj,dir
BitBar,dir
BitBar-Example-Bitcoins.png,file
BitBar-Example-IPs.png,file
BitBar-Example-Menu-Colors-Fonts.png,file
BitBar-Example-Menu.png,file
BitBar-Info.plist,file
BitBar.xccheckout,file
BitBar.xcodeproj,dir
BitBar.xcscheme,file
BitBar.xcscmblueprint,file
BitBarDistro.xcscheme,file
BitBarTests,dir
BitBarTests-Info.plist,file
CHANGELOG.md,file
Contents.json,file
DistributingBitBar.md,file
Docs,dir
ExecutablePlugin.h,file
ExecutablePlugin.m,file
HTMLPlugin.h,file
HTMLPlugin.m,file
Icon,dir
Images.xcassets,dir
LICENSE.txt,file
MainMenu.xib,file
Makefile,file
NSColor+Hex.h,file
NSColor+Hex.m,file
NSString+ANSI.h,file
NSString+ANSI.m,file
NSUserDefaults+Settings.h,file
NSUserDefaults+Settings.m,file
Plugin.h,file
Plugin.m,file
PluginManager+Test.h,file
PluginManager+Test.m,file
PluginManager.h,file
PluginManager.m,file
PluginManagerTest.m,file
PluginTest.m,file
README.md,file
Scripts,dir
TestPlugins,dir
URLScheme.md,file
Vendor,dir
bitbar-1024.png,file
bitbar-128.png,file
bitbar-16.png,file
bitbar-2048.png,file
bitbar-256.png,file
bitbar-257.png,file
bitbar-32.png,file
bitbar-33.png,file
bitbar-512.png,file
bitbar-513.png,file
bitbar-64.png,file
bitbar-bundler,file
contents.xcworkspacedata,file
incoming-url-tests.html,file
off.travis.yml,file
one.10s.sh,file
project.pbxproj,file
project.xcworkspace,dir
three.7d.sh,file
two.5m.sh,file
xcschemes,dir
xcshareddata,dir
