name,type
.azurepipelines,dir
.gdbinit,file
.gitignore,file
.gitmodules,file
.mergify,dir
.pytool,dir
7zFile.c,file
7zFile.h,file
7zStream.c,file
7zTypes.h,file
7zVersion.h,file
8254Timer.inf,file
8254TimerDxe,dir
8259.c,file
8259.h,file
8259.inf,file
8259InterruptControllerDxe,dir
AArch64,dir
AArch64.h,file
AArch64ArchTimerSupport.S,file
AArch64Exception.c,file
AArch64Lib.c,file
AArch64Lib.h,file
AArch64Mmu.h,file
AArch64Support.S,file
AParser.cpp,file
AParser.h,file
ARShiftU64.c,file
ARShiftU64.nasm,file
ASTBase.cpp,file
ASTBase.h,file
ATokPtr.h,file
ATokPtrImpl.h,file
AToken.h,file
ATokenBuffer.cpp,file
ATokenBuffer.h,file
ATokenStream.h,file
AUTHORS,file
Aarch64,dir
Aarch64Disassembler.c,file
AbsolutePointer.h,file
Acpi,dir
Acpi.c,file
Acpi.h,file
Acpi10.h,file
Acpi1_0.h,file
Acpi20.h,file
Acpi2_0.h,file
Acpi30.h,file
Acpi3_0.h,file
Acpi40.h,file
Acpi50.h,file
Acpi51.h,file
Acpi60.h,file
Acpi61.h,file
Acpi62.h,file
Acpi63.h,file
AcpiAml.h,file
AcpiBoardInfoGuid.h,file
AcpiCpuData.h,file
AcpiDbg2LibArm,dir
AcpiDbg2LibArm.inf,file
AcpiFadtLibArm,dir
AcpiFadtLibArm.inf,file
AcpiGtdtLibArm,dir
AcpiGtdtLibArm.inf,file
AcpiIortLibArm,dir
AcpiIortLibArm.inf,file
AcpiLib,dir
AcpiLib.c,file
AcpiLib.h,file
AcpiLib.inf,file
AcpiMadtLibArm,dir
AcpiMadtLibArm.inf,file
AcpiMcfgLibArm,dir
AcpiMcfgLibArm.inf,file
AcpiParser.c,file
AcpiParser.h,file
AcpiPlatform.c,file
AcpiPlatform.h,file
AcpiPlatform.uni,file
AcpiPlatformDxe,dir
AcpiPlatformDxe.inf,file
AcpiPlatformExtra.uni,file
AcpiPpttLibArm,dir
AcpiPpttLibArm.inf,file
AcpiRawLibArm,dir
AcpiRawLibArm.inf,file
AcpiS3Context.h,file
AcpiS3ContextSave.c,file
AcpiSdt.c,file
AcpiSdt.h,file
AcpiSpcrLibArm,dir
AcpiSpcrLibArm.inf,file
AcpiSratLibArm,dir
AcpiSratLibArm.inf,file
AcpiSystemDescriptionTable.h,file
AcpiTable.c,file
AcpiTable.h,file
AcpiTableDxe,dir
AcpiTableDxe.inf,file
AcpiTableDxe.uni,file
AcpiTableDxeExtra.uni,file
AcpiTableFactory,dir
AcpiTableFactory.c,file
AcpiTableGenerator.h,file
AcpiTableParser.c,file
AcpiTableParser.h,file
AcpiTableProtocol.c,file
AcpiTables,dir
AcpiTables.inf,file
