name,type
.coveragerc,file
.gitignore,file
.keep,file
.travis.yml,file
CODE_OF_CONDUCT.md,file
CONTRIBUTING.md,file
Dockerfile,file
LICENSE,file
MANIFEST.in,file
README.md,file
ScoutSuite,dir
__init__.py,file
__main__.py,file
about_scoutsuite.html,file
accordion.html,file
accordion_policy.html,file
acm,dir
acm.py,file
actiontrail,dir
actiontrail-not-configured.json,file
actiontrail-not-enabled.json,file
actiontrail.py,file
alarms.py,file
aliyun,dir
allow-tcp.json,file
ami.py,file
api_keys.py,file
application_security_groups.py,file
applications.py,file
attack_surface.html,file
authentication_policy.py,file
authentication_strategy.py,file
authentication_strategy_factory.py,file
auto_provisioning_settings.py,file
aws,dir
aws-in-ec2.json,file
aws-in-us.json,file
aws.json,file
awslambda,dir
awslambda.py,file
azure,dir
backups.py,file
base,dir
base.py,file
basefacade.py,file
bindings.py,file
blob_containers.py,file
browser.py,file
buckets.py,file
certificate-with-transparancy-logging-disabled.json,file
certificates.py,file
cidr-is-all.json,file
cis-1.0.0.json,file
cli_parser.py,file
cloudformation,dir
cloudformation-stack-with-role.json,file
cloudformation.py,file
cloudresourcemanager,dir
cloudresourcemanager-gmail-accounts-used.json,file
cloudresourcemanager-primitive-role-in-use.json,file
cloudresourcemanager-role-assigned-to-user.json,file
cloudresourcemanager-sa-has-admin-privileges.json,file
cloudresourcemanager-user-has-sa-user-role.json,file
cloudresourcemanager.py,file
cloudsql,dir
cloudsql-allows-root-login-from-any-host.json,file
cloudsql-instance-backups-disabled.json,file
cloudsql-instance-is-open-to-the-world.json,file
cloudsql-instance-no-binary-logging.json,file
cloudsql-instance-ssl-not-required.json,file
cloudsql-instance-with-no-backups.json,file
cloudsql.py,file
cloudstorage,dir
cloudstorage-bucket-member.json,file
cloudstorage-bucket-no-logging.json,file
cloudstorage-bucket-no-versioning.json,file
cloudstorage.py,file
cloudtrail,dir
cloudtrail-duplicated-global-services-logging.json,file
cloudtrail-no-data-logging.json,file
cloudtrail-no-global-services-logging.json,file
cloudtrail-no-log-file-validation.json,file
cloudtrail-no-logging.json,file
cloudtrail-not-configured.json,file
cloudtrail.py,file
cloudwatch,dir
cloudwatch-alarm-without-actions.json,file
cloudwatch.py,file
cluster.py,file
cluster_parameter_groups.py,file
cluster_parameters.py,file
cluster_security_groups.py,file
clusters.py,file
computeengine-firewall-default-rule-in-use.json,file
computeengine-firewall-rule-allows-all-ports.json,file
computeengine-firewall-rule-allows-internal-traffic.json,file
computeengine-firewall-rule-allows-port-range.json,file
computeengine-firewall-rule-allows-public-access.json,file
computeengine-firewall-rule-opens-all-ports-to-all.json,file
computeengine-firewall-rule-opens-sensitive-port-to-all.json,file
computeengine-instance-disk-with-no-snapshot.json,file
computeengine-instance-with-deletion-protection-disabled.json,file
computeengine-network-with-no-instances.json,file
computeengine-old-disk-snapshot.json,file
conditionals,dir
conditions,dir
conditions.py,file
config,dir
config-recorder-not-configured.json,file
config.py,file
configs,dir
connections.py,file
console.py,file
core,dir
count_badge.html,file
credentialreports.py,file
css,dir
dashboard.html,file
data,dir
database_blob_auditing_policies.py,file
database_instances.py,file
database_threat_detection_policies.py,file
databases.py,file
default.json,file
detailed.json,file
details.html,file
details_for_gcp_region.html,file
details_for_gcp_zone.html,file
details_for_project.html,file
details_for_region.html,file
details_for_vpc.html,file
directconnect,dir
directconnect.py,file
disks.py,file
domains.py,file
