name,type
.circleci,dir
.gitignore,file
ChangeLog.md,file
LICENSE.txt,file
NEMbox,dir
README.md,file
__init__.py,file
__main__.py,file
__version__.py,file
api.py,file
cache.py,file
config.py,file
config.yml,file
const.py,file
create_venv.sh,file
encrypt.py,file
logger.py,file
menu.py,file
osdlyrics.py,file
player.py,file
requirements-dev.txt,file
requirements.txt,file
scrollstring.py,file
setup.py,file
singleton.py,file
storage.py,file
terminalsize.py,file
test_api.py,file
tests,dir
ui.py,file
utils.py,file
