name,type
.editorconfig,file
.gitattributes,file
.github,dir
.gitignore,file
.idea,dir
.name,file
1.sqm,file
10.sqm,file
11.sqm,file
113.sqm,file
114.sqm,file
115.sqm,file
116.sqm,file
117.sqm,file
118.sqm,file
119.sqm,file
12.sqm,file
120.sqm,file
121.sqm,file
122.sqm,file
123.sqm,file
124.sqm,file
125.sqm,file
126.sqm,file
127.sqm,file
128.sqm,file
13.sqm,file
14.sqm,file
15.sqm,file
16.sqm,file
17.sqm,file
18.sqm,file
19.sqm,file
2.sqm,file
20.sqm,file
21.sqm,file
22.sqm,file
23.sqm,file
24.sqm,file
25.sqm,file
26.sqm,file
27.sqm,file
28.sqm,file
29.sqm,file
3.sqm,file
30.sqm,file
31.sqm,file
4.sqm,file
5.sqm,file
6.sqm,file
7.sqm,file
8.sqm,file
9.sqm,file
ALAddEntry.kt,file
ALAnime.kt,file
ALFuzzyDate.kt,file
ALManga.kt,file
ALOAuth.kt,file
ALSearch.kt,file
ALSearchItem.kt,file
ALUser.kt,file
ALUserList.kt,file
AboutScreen.kt,file
ActionButton.kt,file
AdaptiveSheet.kt,file
AddAllLangMigration.kt,file
AddAnimeTracks.kt,file
AddMangaTracks.kt,file
AdvancedPlayerPreferences.kt,file
AlertDialog.kt,file
AndroidAnimeDatabaseHandler.kt,file
AndroidAnimeSourceManager.kt,file
AndroidConfig.kt,file
AndroidCookieJar.kt,file
AndroidMangaDatabaseHandler.kt,file
AndroidMangaSourceManager.kt,file
AndroidManifest.xml,file
AndroidPreference.kt,file
AndroidPreferenceStore.kt,file
AndroidStorageFolderProvider.kt,file
AniChartApi.kt,file
AniSkipApi.kt,file
Anilist.kt,file
AnilistApi.kt,file
AnilistInterceptor.kt,file
AnilistUtils.kt,file
AnimationExtensions.kt,file
Anime.kt,file
AnimeBackupCreator.kt,file
AnimeCatalogueSource.kt,file
AnimeCategoriesBackupCreator.kt,file
AnimeCategoriesRestorer.kt,file
AnimeCategoryRepository.kt,file
AnimeCategoryRepositoryImpl.kt,file
AnimeCategoryScreen.kt,file
AnimeCategoryScreenModel.kt,file
AnimeCategoryTab.kt,file
AnimeCover.kt,file
AnimeCoverCache.kt,file
AnimeCoverDialog.kt,file
AnimeCoverFetcher.kt,file
AnimeCoverKeyer.kt,file
AnimeCoverScreenModel.kt,file
AnimeDatabaseHandler.kt,file
AnimeDetails.kt,file
AnimeDownload.kt,file
AnimeDownloadAdapter.kt,file
AnimeDownloadCache.kt,file
AnimeDownloadHeaderHolder.kt,file
AnimeDownloadHeaderItem.kt,file
AnimeDownloadHolder.kt,file
AnimeDownloadItem.kt,file
AnimeDownloadJob.kt,file
AnimeDownloadManager.kt,file
AnimeDownloadNotifier.kt,file
AnimeDownloadPart.kt,file
AnimeDownloadPendingDeleter.kt,file
AnimeDownloadProvider.kt,file
AnimeDownloadQueueScreen.kt,file
AnimeDownloadQueueScreenModel.kt,file
AnimeDownloadQueueTab.kt,file
AnimeDownloadStore.kt,file
AnimeDownloader.kt,file
AnimeEpisodeListItem.kt,file
AnimeExtension.kt,file
AnimeExtensionApi.kt,file
AnimeExtensionDetailsScreen.kt,file
AnimeExtensionDetailsScreenModel.kt,file
AnimeExtensionFilterScreen.kt,file
AnimeExtensionFilterScreenModel.kt,file
AnimeExtensionInstallActivity.kt,file
AnimeExtensionInstallReceiver.kt,file
AnimeExtensionInstallService.kt,file
AnimeExtensionInstaller.kt,file
AnimeExtensionLoader.kt,file
AnimeExtensionManager.kt,file
AnimeExtensionRepoBackupCreator.kt,file
AnimeExtensionRepoRepository.kt,file
AnimeExtensionRepoRepositoryImpl.kt,file
AnimeExtensionRepoRestorer.kt,file
AnimeExtensionReposScreen.kt,file
AnimeExtensionReposScreenModel.kt,file
AnimeExtensions.kt,file
AnimeExtensionsScreen.kt,file
AnimeExtensionsScreenModel.kt,file
AnimeExtensionsTab.kt,file
AnimeFetchInterval.kt,file
AnimeFetchIntervalTest.kt,file
AnimeFilter.kt,file
AnimeFilterList.kt,file
AnimeHistory.kt,file
AnimeHistoryItem.kt,file
AnimeHistoryMapper.kt,file
AnimeHistoryRepository.kt,file
AnimeHistoryRepositoryImpl.kt,file
AnimeHistoryScreen.kt,file
AnimeHistoryScreenModel.kt,file
