name,type
.github,dir
.gitignore,file
.managed.json,file
.tantivy-meta.lock,file
.tantivy-writer.lock,file
00000000000000000000000000000000.fast,file
00000000000000000000000000000000.fieldnorm,file
00000000000000000000000000000000.idx,file
00000000000000000000000000000000.pos,file
00000000000000000000000000000000.store,file
00000000000000000000000000000000.term,file
000002f0000000000000000000000000.fast,file
000002f0000000000000000000000000.fieldnorm,file
000002f0000000000000000000000000.idx,file
000002f0000000000000000000000000.pos,file
000002f0000000000000000000000000.store,file
000002f0000000000000000000000000.term,file
ARCHITECTURE.md,file
AUTHORS,file
CHANGELOG.md,file
CITATION.cff,file
Cargo.toml,file
FUNDING.yml,file
ISSUE_TEMPLATE,dir
LICENSE,file
Makefile,file
Nuclia.png,file
Performance.md,file
README.md,file
RELEASE.md,file
SUMMARY.md,file
TODO.md,file
TODO.txt,file
actions.md,file
agg_bench.rs,file
agg_limits.rs,file
agg_req.rs,file
agg_req_with_accessor.rs,file
agg_result.rs,file
agg_tests.rs,file
aggregation,dir
aggregation.rs,file
alice.txt,file
alive_bitset.rs,file
all_query.rs,file
alphanum_only.rs,file
analyzer.rs,file
arena_hashmap.rs,file
ascii_folding_filter.rs,file
assets,dir
automaton_weight.rs,file
avant-propos.md,file
average.rs,file
avx2.rs,file
basic_search.rs,file
basis.md,file
bench.rs,file
bench_access.rs,file
bench_first_vals.rs,file
bench_merge.rs,file
bench_values_u128.rs,file
bench_values_u64.rs,file
benches,dir
best_practise.md.rs,file
bitpacked.rs,file
bitpacker,dir
bitpacker.rs,file
bitset,dir
bitset.rs,file
bitset_union.rs,file
blank_range.rs,file
block.rs,file
block_accessor.rs,file
block_reader.rs,file
block_search.rs,file
block_segment_postings.rs,file
block_wand.rs,file
blocked_bitpacker.rs,file
blockwise_linear.rs,file
bm25.rs,file
book.toml,file
boolean_query,dir
boolean_query.rs,file
boolean_weight.rs,file
boost_query.rs,file
bounds.rs,file
bucket,dir
buf_collector.rs,file
buffered_union.rs,file
bug_report.md,file
build_compact_space.rs,file
byte_count.rs,file
bytes_options.rs,file
cardinality.rs,file
cliff.toml,file
code.rs,file
collector,dir
collector.rs,file
column,dir
column_index,dir
column_operation.rs,file
column_type.rs,file
column_values,dir
column_writers.rs,file
columnar,dir
columnar-cli,dir
common,dir
common.rs,file
compact_space,dir
compat_tests.rs,file
compat_tests_data,dir
composite_file.rs,file
compression,dir
compression_lz4_block.rs,file
compression_zstd_block.rs,file
compressors.rs,file
const_score_query.rs,file
core,dir
count.rs,file
count_collector.rs,file
coverage.yml,file
custom_collector.rs,file
custom_score_top_collector.rs,file
custom_tokenizer.rs,file
date.rs,file
date_histogram.rs,file
date_time_field.rs,file
date_time_options.rs,file
datetime.rs,file
de.rs,file
decompressors.rs,file
default_document.rs,file
delete_queue.rs,file
deleting_updating_documents.rs,file
delta.rs,file
dense.rs,file
dependabot.yml,file
dictionary.rs,file
dictionary_encoded.rs,file
directory,dir
directory.rs,file
directory_lock.rs,file
