name,type
.DS_Store,file
.bandit,file
.gitattributes,file
.github,dir
.gitignore,file
.pre-commit-config.yaml,file
.readthedocs.yaml,file
.safety-policy.yml,file
AUTHORS.md,file
CODE_OF_CONDUCT.md,file
CONTRIBUTING.md,file
HISTORY.md,file
HISTORY.rst,file
ISSUE_TEMPLATE.md,file
LICENSE,file
MANIFEST.in,file
Makefile,file
README.md,file
README.rst,file
README.txt,file
VERSION.txt,file
__init__.py,file
__main__.py,file
_templates,dir
advanced,dir
bad-zip-file.zip,file
base-requirements.jinja,file
boolean_variables.rst,file
calling_from_python.rst,file
case_studies.md,file
choice_variables.rst,file
choices_template.json,file
cli.py,file
cli_options.rst,file
click-requirements.jinja,file
codecov.yml,file
conf.py,file
config-expand-user.yaml,file
config-expand-vars.yaml,file
config.py,file
conftest.py,file
cookiecutter,dir
cookiecutter-logo-large.png,file
cookiecutter-logo.svg,file
cookiecutter.json,file
cookiecutter.rst,file
cookiecutter_medium.png,file
cookiedozer_load.json,file
copy_without_render.rst,file
custom-extension-post,dir
custom-extension-pre,dir
default,dir
dependabot.yml,file
dict_variables.rst,file
dir-name,dir
directories.rst,file
docs,dir
drafter.yml,file
empty-config.yaml,file
empty.zip,file
environment.py,file
exceptions.py,file
extends,dir
extensions.py,file
fake-nested-templates,dir
fake-nested-templates-old-style,dir
fake-package,dir
fake-project,dir
fake-repo,dir
fake-repo-bad,dir
fake-repo-bad-json,dir
fake-repo-dict,dir
fake-repo-dir,dir
fake-repo-pre,dir
fake-repo-pre2,dir
fake-repo-replay,dir
fake-repo-tmpl,dir
fake-repo-tmpl-_cookiecutter,dir
fake-repo-tmpl.zip,file
file-content,dir
file-name,dir
files,dir
find.py,file
folder,dir
generate.py,file
hello_extension,dir
hello_extension.py,file
helloworld.py,file
hooks,dir
hooks-abort-render,dir
hooks.py,file
hooks.rst,file
human_readable_prompts.rst,file
id,file
in_folder.txt,file
include,dir
index.rst,file
injecting_context.rst,file
input,dir
input{{cookiecutter.binary_test}},dir
input{{cookiecutter.food}},dir
input{{cookiecutter.permissions}},dir
input{{cookiecutter.pyhooks}},dir
input{{cookiecutter.shellhooks}},dir
input{{pyshellhooks}},dir
installation.rst,file
invalid-config-w-array.yaml,file
invalid-config-w-multiple-docs.yaml,file
invalid-config.yaml,file
invalid-syntax.json,file
invalid_replay.json,file
jinja_env.rst,file
local_extension,dir
local_extensions,dir
local_extensions.rst,file
log.py,file
logo,dir
logo.png,file
main.py,file
my-dir,dir
nested_config_files.rst,file
nested_dict.json,file
nested_dict_additional.json,file
new_line_characters.rst,file
no-project-in-here.txt,file
no-templates,dir
non_ascii.json,file
not-a-repo.zip,file
not_rendered.yml,file
overview.rst,file
package.rst_t,file
pip-publish.yml,file
post_gen_project.bat,file
post_gen_project.py,file
