name,type
.coveragerc,file
.gitattributes,file
.github,dir
.gitignore,file
.gitmodules,file
.keep,file
.readthedocs.yml,file
.travis.yml,file
CODE_OF_CONDUCT.md,file
FUNDING.yml,file
HISTORY.rst,file
ISSUE_TEMPLATE,dir
LICENSE,file
MANIFEST.in,file
Makefile,file
README.md,file
VCRUNTIME140_1.dll,file
__init__.py,file
_static,dir
_templates,dir
_version.py,file
aligners.py,file
blacken.sh,file
bug_report.md,file
build-macos.sh,file
build-windows.sh,file
build.spec,file
bump-version.py,file
ci.yml,file
conf.py,file
config_icon.png,file
constants.py,file
deploy.sh,file
docs,dir
entrypoint-windows.sh,file
ffmpeg_utils.py,file
ffsubsync,dir
ffsubsync-gui.py,file
ffsubsync.py,file
ffsubsync_gui.py,file
file_utils.py,file
generic_subtitles.py,file
golden_section_search.py,file
gui,dir
hook-webrtcvad.py,file
hooks,dir
img,dir
index.rst,file
lib,dir
make.bat,file
package-macos.sh,file
program_icon.icns,file
program_icon.png,file
pyproject.toml,file
pytest.ini,file
requirements-dev.txt,file
requirements-docs.txt,file
requirements.txt,file
resources,dir
scripts,dir
setup.cfg,file
setup.py,file
sklearn_shim.py,file
speech_transformers.py,file
subsync.png,file
subtitle_parser.py,file
subtitle_transformers.py,file
synchronization-problem.md,file
tearing-me-apart-correct.gif,file
tearing-me-apart-wrong.gif,file
test_alignment.py,file
test_integration.py,file
test_misc.py,file
test_subtitles.py,file
tests,dir
version.py,file
versioneer.py,file
win64,dir
workflows,dir
write-version.py,file
