name,type
.github,dir
.gitignore,file
.rspec,file
CHANGELOG.md,file
Gemfile,file
Gemfile.mongoid,file
Gemfile.mongoid-4.0,file
Gemfile.mongoid-5.0,file
Gemfile.mongoid-6.0,file
Gemfile.mongoid-7.0,file
Gemfile.mongoid-8.0,file
Gemfile.rails-4.2,file
Gemfile.rails-5.0,file
Gemfile.rails-5.1,file
Gemfile.rails-5.2,file
Gemfile.rails-6.0,file
Gemfile.rails-6.1,file
Gemfile.rails-7.0,file
Gemfile.rails-7.1,file
Gemfile.rails-7.2,file
Gemfile.rails-8.0,file
Guardfile,file
Hacking.md,file
MIT-LICENSE,file
README.md,file
Rakefile,file
active_job.rb,file
active_record,dir
active_record4.rb,file
active_record41.rb,file
active_record42.rb,file
active_record5.rb,file
active_record52.rb,file
active_record60.rb,file
active_record61.rb,file
active_record70.rb,file
active_record71.rb,file
active_record72.rb,file
active_record80.rb,file
address.rb,file
association.rb,file
association_spec.rb,file
attachment.rb,file
author.rb,file
base.rb,file
base_spec.rb,file
base_user.rb,file
benchmark.rb,file
bullet,dir
bullet.gemspec,file
bullet.rb,file
bullet_ext.rb,file
bullet_spec.rb,file
bullet_tasks.rake,file
bullet_xhr.js,file
call_stack.rb,file
category.rb,file
city.rb,file
client.rb,file
comment.rb,file
company.rb,file
counter_cache.rb,file
counter_cache_spec.rb,file
country.rb,file
deal.rb,file
dependabot.yml,file
dependency.rb,file
detector,dir
detector.rb,file
document.rb,file
entry.rb,file
ext,dir
firm.rb,file
folder.rb,file
generators,dir
group.rb,file
init.rb,file
install_generator.rb,file
integration,dir
lib,dir
main.yml,file
models,dir
mongo_seed.rb,file
mongoid,dir
mongoid4x.rb,file
mongoid5x.rb,file
mongoid6x.rb,file
mongoid7x.rb,file
mongoid8x.rb,file
n_plus_one_query.rb,file
n_plus_one_query_spec.rb,file
newspaper.rb,file
notification,dir
notification.rb,file
notification_collector.rb,file
notification_collector_spec.rb,file
object.rb,file
object_spec.rb,file
page.rb,file
perf,dir
person.rb,file
pet.rb,file
post.rb,file
rack.rb,file
rack_double.rb,file
rack_spec.rb,file
rails,dir
registry,dir
registry.rb,file
relationship.rb,file
reply.rb,file
role.rb,file
spec,dir
spec_helper.rb,file
sqlite_seed.rb,file
stack_trace_filter.rb,file
stack_trace_filter_spec.rb,file
string.rb,file
string_spec.rb,file
student.rb,file
submission.rb,file
support,dir
tasks,dir
teacher.rb,file
test.sh,file
unused_eager_loading.rb,file
unused_eager_loading_spec.rb,file
update.sh,file
user.rb,file
version.rb,file
workflows,dir
writer.rb,file
