name,type
.github,dir
.gitignore,file
AndroidManifest.xml,file
CHANGELOG.md,file
DemoActivity.java,file
ExampleApp.java,file
FakeCrashLibrary.java,file
JavaLintActivity.java,file
KotlinLintActivity.kt,file
LICENSE.txt,file
README.md,file
RELEASING.md,file
Timber.kt,file
TimberIssueRegistry.kt,file
TimberJavaTest.java,file
TimberTest.kt,file
WrongTimberUsageDetector.kt,file
WrongTimberUsageDetectorTest.kt,file
build.gradle,file
build.yaml,file
com,dir
consumer-proguard-rules.pro,file
demo_activity.xml,file
dependabot.yaml,file
example,dir
gradle,dir
gradle-wrapper.jar,file
gradle-wrapper.properties,file
gradle.properties,file
gradlew,file
gradlew.bat,file
japicmp,dir
java,dir
layout,dir
lint,dir
log,dir
logo.png,file
main,dir
release.yaml,file
res,dir
settings.gradle,file
src,dir
strings.xml,file
test,dir
timber,dir
timber-lint,dir
timber-sample,dir
ui,dir
values,dir
workflows,dir
wrapper,dir
