name,type
.cache,dir
.dockerignore,file
.fs_cache,dir
.github,dir
.gitignore,file
.install,dir
.keep,file
.pylintrc,file
.readthedocs.yml,file
CODE_OF_CONDUCT.md,file
Dockerfile.cpu,file
Dockerfile.gpu,file
FUNDING.yml,file
INSTALL.md,file
ISSUE_TEMPLATE,dir
ISSUE_TEMPLATE.md,file
LC_MESSAGES,dir
LICENSE,file
LICENSE.md,file
MultiDetailPrint.nsi,file
README.md,file
USAGE.md,file
__init__.py,file
_base,dir
_base.py,file
_base_test.py,file
_config.py,file
_config.yml,file
_requirements_base.txt,file
_static,dir
actions.py,file
align,dir
align.rst,file
aligned_face.py,file
aligned_mask.py,file
aligner.py,file
alignments,dir
alignments.py,file
alignments.rst,file
analysis,dir
app.zip,file
apple_silicon.py,file
args.py,file
args_extract_convert.py,file
args_train.py,file
augmentation.py,file
autoclip.py,file
avg_color.py,file
backup_restore.py,file
beginning.png,file
bisenet_fp.py,file
bisenet_fp_defaults.py,file
bounding_box.py,file
boundingbox.png,file
bug_report.md,file
cache.py,file
clear.png,file
clear2.png,file
cli,dir
cli.py,file
cli.rst,file
clip.py,file
color,dir
color_transfer.py,file
color_transfer_defaults.py,file
command.py,file
components.py,file
conf.py,file
config,dir
config.py,file
config.rst,file
constants.py,file
context.png,file
control.py,file
control_helper.py,file
control_panels.py,file
convert,dir
convert.py,file
convert.rst,file
copy_next.png,file
copy_prev.png,file
cpu.py,file
custom.py,file
custom_defaults.py,file
custom_widgets.py,file
cv2_dnn.py,file
cv2_dnn_defaults.py,file
default.json,file
detect,dir
detected_face.py,file
detected_faces.py,file
dfaker.py,file
dfaker_defaults.py,file
dfl_h128.py,file
dfl_h128_defaults.py,file
dfl_sae.py,file
dfl_sae_defaults.py,file
directml.py,file
display.py,file
display_analysis.py,file
display_command.py,file
display_graph.py,file
display_page.py,file
dlight.py,file
dlight_defaults.py,file
docs,dir
draw.png,file
editor,dir
effmpeg,dir
effmpeg.py,file
end.png,file
erase.png,file
es,dir
event_reader.py,file
event_reader_test.py,file
extended.py,file
external.py,file
external_defaults.py,file
extract,dir
extract.py,file
extract.rst,file
extract_box.py,file
extract_media.py,file
extractbox.png,file
faceswap.mo,file
faceswap.po,file
faceswap.pot,file
faceswap.py,file
faceswap_setup_macos.sh,file
faceswap_setup_x64.sh,file
faceviewer,dir
fan.py,file
fan_defaults.py,file
favicon.png,file
feature_loss.py,file
feature_request.md,file
ffmpeg.py,file
ffmpeg_defaults.py,file
file_handler.py,file
folder.png,file
frame.py,file
frameviewer,dir
fs_logo.ico,file
fs_logo_32.ico,file
fsmedia.py,file
full,dir
generate.png,file
generator.py,file
gif.py,file
gif_defaults.py,file
git.py,file
git.rst,file
globals.py,file
gpu_stats,dir
gpu_stats.rst,file
graph.png,file
gui,dir
gui.menu.mo,file
gui.menu.po,file
gui.menu.pot,file
gui.py,file
gui.rst,file
gui.tooltips.mo,file
gui.tooltips.po,file
gui.tooltips.pot,file
iae.py,file
icons,dir
image.py,file
image.rst,file
index.rst,file
initializers.py,file
initializers_test.py,file
install.nsi,file
interact.py,file
io.py,file
jobs.py,file
