name,type
.config,dir
.editorconfig,file
.gitattributes,file
.gitbugtraq,file
.github,dir
.gitignore,file
2020-05-23_14h26_59.png,file
2020-05-23_14h27_24.png,file
2020-05-23_14h27_45.png,file
2020-05-23_14h27_55.png,file
2020-05-23_14h28_34.png,file
2020-05-23_14h28_56.png,file
2020-05-23_14h30_24.png,file
AccessKeyHelper.cs,file
Accessibility,dir
AccessibilitySwitches.cs,file
Actions,dir
AddToRecentColorTrigger.cs,file
AddedItemEventArgs.cs,file
AddingItemEventArgs.cs,file
Album.cs,file
AlbumPriceIsTooMuchConverter.cs,file
AmPmComparer.cs,file
Animals.cs,file
AnimatedTabControlTest.cs,file
AnimatedTabControlWindow.xaml,file
AnimatedTabControlWindow.xaml.cs,file
App.xaml,file
App.xaml.cs,file
AppBootstrapper.cs,file
Artist.cs,file
AssemblyInfo.cs,file
AssemblySetup.cs,file
Assets,dir
AutoWatermarkTest.cs,file
AutoWatermarkTestWindow.xaml,file
AutoWatermarkTestWindow.xaml.cs,file
Automation,dir
BackgroundToForegroundConverter.cs,file
Badged.cs,file
Badged.xaml,file
BaseMetroDialog.cs,file
BaseMetroDialog.xaml,file
Behaviors,dir
BigFourSummerHeat.png,file
BindingHelper.cs,file
BindingProxy.cs,file
BisonBadlandsChillin.png,file
BooleanBoxes.cs,file
BuildInColorPalettes.cs,file
Button.xaml,file
ButtonTests.cs,file
ButtonWindow.xaml,file
ButtonWindow.xaml.cs,file
ButtonsAlignment.cs,file
ButtonsExample.xaml,file
ButtonsExample.xaml.cs,file
CODE_OF_CONDUCT.md,file
CONTRIBUTING.md,file
CheckBoxHelper.cs,file
Clean,dir
CleanWindow.xaml,file
CleanWindow.xaml.cs,file
CleanWindowDemo.xaml,file
CleanWindowDemo.xaml.cs,file
CleanWindowTest.cs,file
ClipBorder.Utils.cs,file
ClipBorder.cs,file
ClockDegreeConverter.cs,file
CloseFlyoutAction.cs,file
CloseTabItemAction.cs,file
ClosingWindowEventHandlerArgs.cs,file
ColorCanvas.cs,file
ColorCanvas.xaml,file
ColorChannelMinMaxConverter.cs,file
ColorComponentSlider.xaml,file
ColorExample.xaml,file
ColorExample.xaml.cs,file
ColorEyeDropper.cs,file
ColorEyeDropper.xaml,file
ColorEyePreview.cs,file
ColorEyePreviewData.cs,file
ColorHelper.cs,file
ColorNames.Designer.cs,file
ColorNames.de.resx,file
ColorNames.resx,file
ColorPalette.cs,file
ColorPalette.xaml,file
ColorPicker,dir
ColorPicker.cs,file
ColorPicker.xaml,file
ColorPickerBase.cs,file
ColorPickerExample.xaml,file
ColorPickerExample.xaml.cs,file
ColorToNameConverter.cs,file
ColorToSolidColorBrushConverter.cs,file
Colors.xaml,file
ComboBoxHelper.cs,file
CommandHelpers.cs,file
CommandTriggerAction.cs,file
Constants.cs,file
ContentControlEx.cs,file
ContentControlEx.xaml,file
ContentPresenterEx.cs,file
ContextMenu.xaml,file
Controls,dir
Controls.Buttons.xaml,file
Controls.Calendar.xaml,file
Controls.CheckBox.xaml,file
Controls.ComboBox.xaml,file
Controls.ContentControl.xaml,file
Controls.ContextMenu.xaml,file
Controls.DataGrid.xaml,file
Controls.DatePicker.xaml,file
Controls.Expander.xaml,file
Controls.FlatButton.xaml,file
Controls.FlatSlider.xaml,file
Controls.GridSplitter.xaml,file
Controls.GroupBox.xaml,file
Controls.Hyperlink.xaml,file
Controls.Label.xaml,file
Controls.ListBox.xaml,file
Controls.ListView.xaml,file
Controls.Menu.xaml,file
Controls.MenuItem.xaml,file
Controls.Page.xaml,file
Controls.PasswordBox.xaml,file
Controls.ProgressBar.xaml,file
Controls.RadioButton.xaml,file
Controls.RichTextBox.xaml,file
Controls.Scrollbars.xaml,file
Controls.Shadows.xaml,file
Controls.Shared.xaml,file
Controls.Slider.xaml,file
Controls.StatusBar.xaml,file
Controls.TabControl.xaml,file
Controls.TextBlock.xaml,file
Controls.TextBox.xaml,file
Controls.Toolbar.xaml,file
Controls.Tooltip.xaml,file
Controls.TreeView.xaml,file
Controls.ValidationError.xaml,file
Controls.xaml,file
ControlsHelper.cs,file
Converters,dir
Core,dir
CornerRadiusBindingConverter.cs,file
CornerRadiusFilterConverter.cs,file
CustomDialog.cs,file
