name,type
.circleci,dir
.github,dir
.gitignore,file
.travis.yml,file
CHANGELOG.md,file
CODEOWNERS,file
CONTRIBUTING.md,file
Dockerfile,file
LICENSE,file
MMBitmap.h,file
README.md,file
README_zh.md,file
alert_c.h,file
android,dir
appveyor.yml,file
base,dir
base.go,file
bitmap_free_c.h,file
clipboard,dir
clipboard.go,file
clipboard_darwin.go,file
clipboard_test.go,file
clipboard_unix.go,file
clipboard_windows.go,file
cmd,dir
config.yml,file
cv,dir
deadbeef_rand.h,file
deadbeef_rand_c.h,file
doc.go,file
doc.md,file
doc_zh.md,file
docs,dir
event,dir
event_c.h,file
example,dir
example.go,file
examples,dir
go.mod,file
go.sum,file
go.yml,file
goScreen.h,file
goWindow.h,file
gocopy,dir
gocopy.go,file
gocv.go,file
gopaste,dir
gopaste.go,file
images,dir
img.go,file
index.html,file
inline_keywords.h,file
install.md,file
ios,dir
issue_template.md,file
key,dir
key.go,file
key_windows.go,file
keycode.go,file
keycode.h,file
keycode_c.h,file
keypress.h,file
keypress_c.h,file
keys.md,file
main.go,file
microsleep.h,file
mouse,dir
mouse.go,file
mouse.h,file
mouse_c.h,file
mouse_darwin.go,file
mouse_windows.go,file
mouse_x11.go,file
os.h,file
primary,dir
ps.go,file
pub.h,file
pubs.h,file
pull_request_template.md,file
rgb.h,file
robot_info_test.go,file
robotgo.go,file
robotgo_adb.go,file
robotgo_android.go,file
robotgo_fn_v1.go,file
robotgo_mac.go,file
robotgo_mac_unix.go,file
robotgo_mac_win.go,file
robotgo_ocr.go,file
robotgo_test.go,file
robotgo_win.go,file
robotgo_x11.go,file
scale,dir
screen,dir
screen.go,file
screen_c.h,file
screengrab_c.h,file
test,dir
types.h,file
wayland_n.go,file
win_sys.h,file
window,dir
window.go,file
window.h,file
windows_n.go,file
workflows,dir
xdisplay_c.h,file
