name,type
-f,file
.busybox-config,file
.cargo,dir
.clippy.toml,file
.codecov.yml,file
.codespell.rc,file
.config,dir
.editorconfig,file
.gitattributes,file
.github,dir
.gitignore,file
.keep,file
.markdownlint.yaml,file
.pre-commit-config.yaml,file
.rustfmt.toml,file
.vscode,dir
0,file
0F,file
0Fnt,file
0Ft,file
1,file
2,file
256.txt,file
3,file
3-0F,file
3a3f-0F,file
3f-0F,file
4,file
5,file
6,file
7,file
8,file
8bit-delim.txt,file
9,file
BENCHMARKING.md,file
CICD.yml,file
CODE_OF_CONDUCT.md,file
CONTRIBUTING.md,file
Cargo.lock,file
Cargo.toml,file
CheckScripts.yml,file
DEVELOPMENT.md,file
FUNDING.yml,file
FixPR.yml,file
FnFn,file
GHA-delete-GNU-workflow-logs.sh,file
GNUmakefile,file
GnuComment.yml,file
GnuTests.yml,file
LICENSE,file
Makefile,file
Makefile.toml,file
README.md,file
README.package.md,file
UTF_8_test.txt,file
UTF_8_weirdchars.txt,file
W20l24f-ll,file
a,file
a3-0F,file
a3f-0F,file
a_nul,file
ab.expected,file
ab1.expected,file
ab2.expected,file
ab3.expected,file
ab_delimiter_hyphen_help.expected,file
ab_delimiter_hyphen_one.expected,file
ab_delimiter_nul.expected,file
ab_delimiter_word.expected,file
ab_nul.expected,file
ab_nul_total.expected,file
ab_total.expected,file
ab_total_delimiter_word.expected,file
ab_total_suppressed_regular_output.expected,file
acronyms+names.wordlist.txt,file
aempty.expected,file
alice in wonderland.txt,file
alice_in_wonderland.txt,file
all-valid-ascii-chars-37eff01866ba3f538421b30b7cbefcac.test,file
alpha.txt,file
analyze-gnu-results.sh,file
android-commands.sh,file
android-scripts,dir
android.yml,file
arch,dir
arch.md,file
arch.rs,file
args.rs,file
argument.rs,file
ascii-10k.txt,file
asciilowercase.txt,file
autoformat.expected,file
b,file
b2sum.checkfile,file
b2sum.expected,file
b3sum.checkfile,file
b3sum.expected,file
b_nul,file
backup_control.rs,file
bad_order11.defaultcheck_order.expected,file
bad_order12.check_order.expected,file
bad_order12.nocheck_order.expected,file
bad_order_1,file
bad_order_2,file
base32,dir
base32.md,file
base32.rs,file
base64,dir
base64.md,file
base64.rs,file
base_common.rs,file
basename,dir
basename.md,file
basename.rs,file
basenc,dir
basenc.md,file
basenc.rs,file
bash_def.expected,file
benches,dir
benchmark.sh,file
bin,dir
binary.png,file
binary.sha256.checkfile,file
binary.sha256.expected,file
blake2b_multiple_files.expected,file
blake2b_single_file.expected,file
blake2b_stdin.expected,file
blanks.expected,file
blanks.expected.debug,file
blanks.txt,file
blocks.rs,file
book.toml,file
break_file,file
bsd_multiple_files.expected,file
bsd_single_file.expected,file
bsd_stdin.expected,file
buf_copy,dir
buf_copy.rs,file
bufferedoutput.rs,file
build-code_coverage.BAT,file
build-code_coverage.sh,file
build-gnu.sh,file
build.md,file
build.rs,file
by-util,dir
byte_aggregate.expected,file
byte_prefix.expected,file
byte_range.expected,file
byte_singular.expected,file
byte_subsumed.expected,file
byte_suffix.expected,file
byteorder_io.rs,file
c,file
cSpell.json,file
call_graph.expected,file
call_graph.txt,file
capitalized.txt,file
case_insensitive.expected,file
cat,dir
cat.md,file
cat.rs,file
chars.txt,file
chcon,dir
chcon.md,file
chcon.rs,file
check.rs,file
check_fail.txt,file
checksum.rs,file
chgrp,dir
chgrp.md,file
chgrp.rs,file
chmod,dir
chmod.md,file
chmod.rs,file
chown,dir
chown.md,file
chown.rs,file
chroot,dir
chroot.md,file
chroot.rs,file
chunks.rs,file
cksum,dir
cksum.md,file
cksum.rs,file
code-quality.yml,file
collect-info.sh,file
colors.rs,file
column.log,file
column.log.expected,file
column_across.log.expected,file
column_across_sep.log.expected,file
column_across_sep1.log.expected,file
column_spaces_across.log.expected,file
columns.rs,file
comm,dir
comm.md,file
comm.rs,file
common,dir
common.rs,file
compare_gnu_result.py,file
compiles_table.csv,file
compiles_table.py,file
config.toml,file
contiguous_separators.txt,file
contributing.md,file
conversion_tables.rs,file
copy_me,dir
copy_me.txt,file
copydir.rs,file
coreutils.rs,file
count_fast.rs,file
countable.rs,file
cp,dir
cp.md,file
cp.rs,file
crc_multiple_files.expected,file
crc_single_file.expected,file
crc_stdin.expected,file
csh_def.expected,file
cspell.dictionaries,dir
csplit,dir
csplit.md,file
csplit.rs,file
csplit_error.rs,file
custom_str_cmp.rs,file
cut,dir
cut.md,file
cut.rs,file
datastructures.rs,file
date,dir
date-usage.md,file
date.md,file
date.rs,file
dd,dir
dd-block-cbs16-win.test,file
dd-block-cbs16.spec,file
dd-block-cbs16.test,file
dd-block-cbs8.spec,file
dd-block-consecutive-nl-cbs16.spec,file
dd-block-consecutive-nl-win.test,file
dd-block-consecutive-nl.test,file
dd-block8-lowercase.spec,file
dd-block8-lowercase.test,file
dd-bytes-alphabet-null.spec,file
dd-bytes-null-trunc.spec,file
dd-unblock-cbs16-win.spec,file
dd-unblock-cbs16.spec,file
dd-unblock-cbs16.test,file
dd-unblock-cbs8-win.spec,file
dd-unblock-cbs8.spec,file
dd-unblock8-lowercase.spec,file
dd-unblock8-lowercase.test,file
dd.md,file
dd.rs,file
deadbeef-16.spec,file
deadbeef-16.test,file
deadbeef-18d99661a1de1fc9af21b0ec2cd67ba3.test,file
deeper,dir
deeper_dir,dir
deeper_words.txt,file
default.expected,file
default_unsorted_ints.expected,file
default_unsorted_ints.expected.debug,file
default_unsorted_ints.txt,file
defaultcheck_unintuitive.expected,file
defaultcheck_unintuitive_1,file
defaultcheck_unintuitive_2,file
delimited_primes.expected,file
delimited_primes.txt,file
delimited_primes_before.expected,file
delimiter_specified.expected,file
deny.toml,file
deps.nu,file
df,dir
df.md,file
df.rs,file
df_expected.txt,file
df_input.txt,file
dictionary_order.expected,file
dictionary_order.expected.debug,file
dictionary_order.txt,file
different_field.expected,file
different_fields.expected,file
different_lengths.txt,file
dir,dir
dir with spaces,dir
dir.rs,file
dir_with_10_files,dir
dir_with_mount,dir
dircolors,dir
dircolors.md,file
dircolors.rs,file
dired.rs,file
dirname,dir
dirname.md,file
dirname.rs,file
display.rs,file
docs,dir
du,dir
du.md,file
du.rs,file
dwr.sh,file
echo,dir
echo.md,file
echo.rs,file
empty,file
empty.txt,file
empty_key.expected,file
emptyempty.expected,file
emptyfile.txt,file
encoding.rs,file
entries.rs,file
env,dir
env.md,file
env.rs,file
error.rs,file
errors.rs,file
escape.rs,file
existing_file.txt,file
expand,dir
expand.md,file
expand.rs,file
exponents-positive-general.expected,file
exponents-positive-general.txt,file
exponents-positive-numeric.expected,file
exponents-positive-numeric.expected.debug,file
exponents-positive-numeric.txt,file
exponents_general.expected,file
exponents_general.expected.debug,file
exponents_general.txt,file
expr,dir
expr.md,file
expr.rs,file
ext_sort.expected,file
ext_sort.rs,file
ext_sort.txt,file
ext_stable.expected,file
ext_stable.txt,file
extendedbigdecimal.rs,file
extensions.json,file
extensions.md,file
factor,dir
factor.md,file
factor.rs,file
false,dir
false.md,file
false.rs,file
favicon.svg,file
features,dir
features.rs,file
field_aggregate.expected,file
field_prefix.expected,file
field_range.expected,file
field_singular.expected,file
field_subsumed.expected,file
field_suffix.expected,file
fields_1.txt,file
fields_2.txt,file
fields_3.txt,file
fields_4.txt,file
fields_5.txt,file
file1,file
file2,file
file3,file
file_input.txt,file
filenames.rs,file
files.rs,file
files0 with nonexistent.txt,file
files0_list.txt,file
files0_list_with_stdin.txt,file
filesystem.rs,file
fivelines.txt,file
fixtures,dir
flags.rs,file
fmt,dir
fmt.md,file
fmt.rs,file
fold,dir
fold.md,file
fold.rs,file
follow,dir
follow_name.expected,file
follow_name.txt,file
follow_name_short.expected,file
follow_stdin.expected,file
foobar.txt,file
foobar2.txt,file
foobar_bytes_single.expected,file
foobar_bytes_stdin.expected,file
foobar_follow_multiple.expected,file
foobar_follow_multiple_appended.expected,file
foobar_multiple_quiet.expected,file
foobar_single_default.expected,file
foobar_stdin_default.expected,file
foobar_with_null.txt,file
foobar_with_null_default.expected,file
format,dir
format.rs,file
formatteriteminfo.rs,file
freebsd.yml,file
fs.rs,file
fsext.rs,file
fsxattr.rs,file
fts.rs,file
fuzz,dir
fuzz_cksum.rs,file
fuzz_common.rs,file
fuzz_cut.rs,file
fuzz_date.rs,file
fuzz_echo.rs,file
fuzz_env.rs,file
fuzz_expr.rs,file
fuzz_parse_glob.rs,file
fuzz_parse_size.rs,file
fuzz_parse_time.rs,file
fuzz_printf.rs,file
fuzz_seq.rs,file
fuzz_seq_parse_number.rs,file
fuzz_sort.rs,file
fuzz_split.rs,file
fuzz_targets,dir
fuzz_test.rs,file
fuzz_tr.rs,file
fuzz_wc.rs,file
fuzzing.yml,file
gnu-json-result.py,file
gnu-patches,dir
gnu_ext_disabled_break_file.expected,file
gnu_ext_disabled_ignore_and_only_file.expected,file
gnu_ext_disabled_output_width_50.expected,file
gnu_ext_disabled_output_width_70.expected,file
gnu_ext_disabled_rightward_auto_ref.expected,file
gnu_ext_disabled_rightward_input_ref.expected,file
gnu_ext_disabled_rightward_no_ref.expected,file
gnu_ext_disabled_rightward_no_ref_word_regexp_exc_space.expected,file
gnu_ext_disabled_tex_auto_ref.expected,file
gnu_ext_disabled_tex_input_ref.expected,file
gnu_ext_disabled_tex_no_ref.expected,file
gnudd-conv-atoe-seq-byte-values.spec,file
gnudd-conv-atoibm-seq-byte-values.spec,file
gnudd-conv-ebcdic-ltou-seq-byte-values.spec,file
gnudd-conv-ebcdic-utol-seq-byte-values.spec,file
gnudd-conv-etoa-seq-byte-values.spec,file
gnudd-conv-ibm-ltou-seq-byte-values.spec,file
gnudd-conv-ibm-utol-seq-byte-values.spec,file
gnudd-conv-ltou-seq-byte-values.spec,file
gnudd-conv-sync-ibs-1031-obs-521-deadbeef.spec,file
gnudd-conv-sync-ibs-1031-obs-521-random.spec,file
gnudd-conv-sync-ibs-1031-obs-521-zeros.spec,file
gnudd-conv-sync-ibs-521-obs-1031-deadbeef.spec,file
gnudd-conv-sync-ibs-521-obs-1031-random.spec,file
gnudd-conv-sync-ibs-521-obs-1031-zeros.spec,file
gnudd-conv-utol-seq-byte-values.spec,file
gnudd-deadbeef-first-12345.spec,file
gnudd-deadbeef-first-16k.spec,file
gnudd-random-first-32k.spec,file
gnutest_iec-i_result.txt,file
gnutest_iec_input.txt,file
gnutest_iec_result.txt,file
gnutest_si_input.txt,file
gnutest_si_result.txt,file
group-append.expected,file
group-both.expected,file
group-prepend.expected,file
